0.968016	0.991711	1.03638	1.0541
0.991711	1.01031	1.01872	1.0541
1.01031	1.92647	1.01872	1.0541
0.968016	0.981692	1.0541	1.08469
0.981692	1.00528	1.0541	1.08469
0.968016	0.981942	1.08469	1.11436
0.981942	1.00528	1.08469	1.11436
1.00528	1.0411	1.0541	1.08447
1.00528	1.0411	1.08447	1.11436
1.0411	1.05984	1.0541	1.11436
1.05984	1.92647	1.0541	1.11436
0.968016	0.987197	1.11436	1.13915
0.968016	0.987197	1.13915	1.16609
0.987197	1.02716	1.11436	1.13861
0.987197	1.02716	1.13861	1.16609
0.968016	0.987271	1.16609	1.19569
0.987271	1.02716	1.16609	1.19569
0.968016	0.985168	1.19569	1.23088
0.985168	1.02716	1.19569	1.23088
1.02716	1.05524	1.11436	1.1657
1.05524	1.08774	1.11436	1.1657
1.02716	1.08774	1.1657	1.19458
1.02716	1.08774	1.19458	1.23088
1.08774	1.1262	1.11436	1.17225
1.08774	1.1262	1.17225	1.23088
1.1262	1.15466	1.11436	1.23088
1.15466	1.92647	1.11436	1.23088
0.968016	0.992257	1.23088	1.2638
0.968016	0.992257	1.2638	1.29345
0.992257	1.01941	1.23088	1.29345
1.01941	1.06145	1.23088	1.29345
0.968016	0.991183	1.29345	1.32979
0.968016	0.991183	1.32979	1.36689
0.991183	1.06145	1.29345	1.32721
0.991183	1.06145	1.32721	1.36689
0.968016	0.988763	1.36689	1.41275
0.968016	0.988763	1.41275	1.45319
0.988763	1.06145	1.36689	1.40814
0.988763	1.06145	1.40814	1.45319
0.968016	0.98749	1.45319	1.49951
0.968016	0.98749	1.49951	1.5399
0.98749	1.06145	1.45319	1.49495
0.98749	1.06145	1.49495	1.5399
1.06145	1.1218	1.23088	1.27836
1.06145	1.1218	1.27836	1.34353
1.1218	1.19289	1.23088	1.28226
1.1218	1.19289	1.28226	1.34353
1.06145	1.12409	1.34353	1.4244
1.12409	1.19289	1.34353	1.4244
1.06145	1.12358	1.4244	1.5399
1.12358	1.19289	1.4244	1.5399
1.19289	1.27976	1.23088	1.29907
1.19289	1.27976	1.29907	1.35702
1.19289	1.27976	1.35702	1.43067
1.19289	1.27976	1.43067	1.5399
1.27976	1.92647	1.23088	1.39493
1.27976	1.92647	1.39493	1.44735
1.27976	1.38009	1.44735	1.5399
1.38009	1.92647	1.44735	1.5399
0.968016	0.988308	1.5399	1.58059
0.968016	0.988308	1.58059	1.61503
0.988308	1.06009	1.5399	1.57741
0.988308	1.06009	1.57741	1.61503
0.968016	0.991841	1.61503	1.6499
0.968016	0.991841	1.6499	1.68441
0.991841	1.06009	1.61503	1.65129
0.991841	1.06009	1.65129	1.68441
0.968016	0.992241	1.68441	1.71427
0.968016	0.992241	1.71427	1.74659
0.992241	1.01899	1.68441	1.74659
1.01899	1.06009	1.68441	1.74659
0.968016	0.993141	1.74659	1.77581
0.968016	0.993141	1.77581	1.80724
0.993141	1.02178	1.74659	1.80724
1.02178	1.06009	1.74659	1.80724
1.06009	1.1128	1.5399	1.63449
1.1128	1.19485	1.5399	1.63449
1.06009	1.11864	1.63449	1.70402
1.11864	1.19485	1.63449	1.70402
1.06009	1.12282	1.70402	1.75933
1.06009	1.12282	1.75933	1.80724
1.12282	1.19485	1.70402	1.75878
1.12282	1.19485	1.75878	1.80724
1.19485	1.28037	1.5399	1.64777
1.19485	1.28037	1.64777	1.71746
1.28037	1.37718	1.5399	1.64615
1.28037	1.37718	1.64615	1.71746
1.19485	1.24003	1.71746	1.80724
1.24003	1.28622	1.71746	1.80724
1.28622	1.33264	1.71746	1.80724
1.33264	1.37718	1.71746	1.80724
1.37718	1.44917	1.5399	1.66518
1.44917	1.51963	1.5399	1.66518
1.37718	1.45666	1.66518	1.73032
1.45666	1.51963	1.66518	1.73032
1.51963	1.6171	1.5399	1.63757
1.51963	1.6171	1.63757	1.67647
1.51963	1.572	1.67647	1.73032
1.572	1.6171	1.67647	1.73032
1.37718	1.41975	1.73032	1.80724
1.41975	1.46142	1.73032	1.80724
1.46142	1.52363	1.73032	1.77561
1.46142	1.52363	1.77561	1.80724
1.52363	1.57624	1.73032	1.77496
1.52363	1.57624	1.77496	1.80724
1.57624	1.6171	1.73032	1.77369
1.57624	1.6171	1.77369	1.80724
1.6171	1.6939	1.5399	1.68679
1.6171	1.6939	1.68679	1.71059
1.6171	1.6596	1.71059	1.74848
1.6596	1.6939	1.71059	1.74848
1.6171	1.65907	1.74848	1.78073
1.6171	1.65907	1.78073	1.80724
1.65907	1.6939	1.74848	1.7803
1.65907	1.6939	1.7803	1.80724
1.6939	1.73249	1.5399	1.74102
1.6939	1.73249	1.74102	1.76657
1.6939	1.73249	1.76657	1.78697
1.6939	1.73249	1.78697	1.80724
1.73249	1.92647	1.5399	1.77214
1.73249	1.92647	1.77214	1.78652
1.73249	1.76675	1.78652	1.80724
1.76675	1.92647	1.78652	1.80724
0.968016	0.993126	1.80724	1.84115
0.968016	0.993126	1.84115	1.87551
0.993126	1.04899	1.80724	1.84247
0.993126	1.04899	1.84247	1.87551
0.968016	0.990289	1.87551	1.91342
0.968016	0.990289	1.91342	1.95036
0.990289	1.04899	1.87551	1.91194
0.990289	1.04899	1.91194	1.95036
1.04899	1.08865	1.80724	1.88067
1.08865	1.12763	1.80724	1.88067
1.04899	1.089	1.88067	1.95036
1.089	1.12763	1.88067	1.95036
1.12763	1.16619	1.80724	1.8806
1.16619	1.20316	1.80724	1.8806
1.12763	1.16575	1.8806	1.95036
1.16575	1.20316	1.8806	1.95036
1.20316	1.27424	1.80724	1.85103
1.20316	1.27424	1.85103	1.88728
1.27424	1.34611	1.80724	1.84882
1.27424	1.34611	1.84882	1.88728
1.20316	1.24404	1.88728	1.95036
1.24404	1.27981	1.88728	1.95036
1.27981	1.31462	1.88728	1.95036
1.31462	1.34611	1.88728	1.95036
1.34611	1.4072	1.80724	1.8505
1.34611	1.4072	1.8505	1.88901
1.4072	1.46032	1.80724	1.84998
1.4072	1.46032	1.84998	1.88901
1.34611	1.407	1.88901	1.92132
1.34611	1.407	1.92132	1.95036
1.407	1.46032	1.88901	1.92068
1.407	1.46032	1.92068	1.95036
1.46032	1.50324	1.80724	1.85049
1.46032	1.50324	1.85049	1.88677
1.50324	1.54299	1.80724	1.85269
1.50324	1.54299	1.85269	1.88677
1.54299	1.57469	1.80724	1.85193
1.57469	1.60106	1.80724	1.85193
1.54299	1.57392	1.85193	1.88677
1.57392	1.60106	1.85193	1.88677
1.46032	1.50518	1.88677	1.92086
1.46032	1.50518	1.92086	1.95036
1.50518	1.54321	1.88677	1.91999
1.50518	1.54321	1.91999	1.95036
1.54321	1.57184	1.88677	1.92142
1.57184	1.60106	1.88677	1.92142
1.54321	1.57478	1.92142	1.95036
1.57478	1.60106	1.92142	1.95036
1.60106	1.62536	1.80724	1.85047
1.62536	1.64821	1.80724	1.85047
1.60106	1.62522	1.85047	1.88852
1.62522	1.64821	1.85047	1.88852
1.64821	1.68521	1.80724	1.82991
1.64821	1.68521	1.82991	1.85235
1.64821	1.66782	1.85235	1.88852
1.66782	1.68521	1.85235	1.88852
1.60106	1.62463	1.88852	1.92192
1.62463	1.64506	1.88852	1.92192
1.60106	1.62438	1.92192	1.95036
1.62438	1.64506	1.92192	1.95036
1.64506	1.66563	1.88852	1.92236
1.66563	1.68521	1.88852	1.92236
1.64506	1.66584	1.92236	1.95036
1.66584	1.68521	1.92236	1.95036
1.68521	1.71871	1.80724	1.82917
1.68521	1.71871	1.82917	1.85101
1.71871	1.74694	1.80724	1.83081
1.71871	1.74694	1.83081	1.85101
1.68521	1.71818	1.85101	1.87033
1.68521	1.71818	1.87033	1.88805
1.71818	1.74694	1.85101	1.87104
1.71818	1.74694	1.87104	1.88805
1.74694	1.77294	1.80724	1.82907
1.74694	1.77294	1.82907	1.85171
1.77294	1.79824	1.80724	1.83013
1.77294	1.79824	1.83013	1.85171
1.74694	1.77393	1.85171	1.87045
1.74694	1.77393	1.87045	1.88805
1.77393	1.79824	1.85171	1.86937
1.77393	1.79824	1.86937	1.88805
1.68521	1.7178	1.88805	1.9049
1.68521	1.7178	1.9049	1.92093
1.68521	1.70147	1.92093	1.95036
1.70147	1.7178	1.92093	1.95036
1.7178	1.74806	1.88805	1.90474
1.7178	1.74806	1.90474	1.91963
1.7178	1.74806	1.91963	1.93471
1.7178	1.74806	1.93471	1.95036
1.74806	1.77538	1.88805	1.90371
1.74806	1.77538	1.90371	1.92046
1.77538	1.79824	1.88805	1.90445
1.77538	1.79824	1.90445	1.92046
1.74806	1.7742	1.92046	1.93583
1.74806	1.7742	1.93583	1.95036
1.7742	1.79824	1.92046	1.93642
1.7742	1.79824	1.93642	1.95036
1.79824	1.8335	1.80724	1.83085
1.79824	1.8335	1.83085	1.84369
1.79824	1.8161	1.84369	1.86731
1.8161	1.8335	1.84369	1.86731
1.79824	1.81619	1.86731	1.88924
1.81619	1.8335	1.86731	1.88924
1.79824	1.81657	1.88924	1.90895
1.81657	1.8335	1.88924	1.90895
1.8335	1.85151	1.80724	1.86679
1.8335	1.85151	1.86679	1.8892
1.85151	1.8629	1.80724	1.8892
1.8629	1.92647	1.80724	1.8892
1.8335	1.85084	1.8892	1.90895
1.85084	1.86809	1.8892	1.90895
1.86809	1.8828	1.8892	1.90895
1.8828	1.92647	1.8892	1.90895
1.79824	1.8142	1.90895	1.93062
1.8142	1.83026	1.90895	1.93062
1.79824	1.815	1.93062	1.95036
1.815	1.83026	1.93062	1.95036
1.83026	1.84534	1.90895	1.93032
1.84534	1.8598	1.90895	1.93032
1.83026	1.84624	1.93032	1.95036
1.84624	1.8598	1.93032	1.95036
1.8598	1.87445	1.90895	1.93044
1.87445	1.88886	1.90895	1.93044
1.8598	1.8738	1.93044	1.95036
1.8738	1.88886	1.93044	1.95036
1.88886	1.90319	1.90895	1.92838
1.90319	1.92647	1.90895	1.92838
1.88886	1.90084	1.92838	1.95036
1.90084	1.92647	1.92838	1.95036
0.0779209	0.138999	1.95036	1.98847
0.0779209	0.138999	1.98847	2.02219
0.138999	0.198851	1.95036	1.98458
0.138999	0.198851	1.98458	2.02219
0.0779209	0.140936	2.02219	2.05948
0.0779209	0.140936	2.05948	2.09536
0.140936	0.198851	2.02219	2.06034
0.140936	0.198851	2.06034	2.09536
0.198851	0.2644	1.95036	1.98315
0.198851	0.2644	1.98315	2.02104
0.2644	0.299725	1.95036	2.02104
0.299725	0.337253	1.95036	2.02104
0.198851	0.265212	2.02104	2.05908
0.198851	0.265212	2.05908	2.09536
0.265212	0.337253	2.02104	2.0598
0.265212	0.337253	2.0598	2.09536
0.0779209	0.138109	2.09536	2.13174
0.0779209	0.138109	2.13174	2.16958
0.138109	0.196231	2.09536	2.13282
0.138109	0.196231	2.13282	2.16958
0.0779209	0.134397	2.16958	2.21556
0.0779209	0.134397	2.21556	2.2759
0.134397	0.196231	2.16958	2.21834
0.134397	0.196231	2.21834	2.2759
0.196231	0.26015	2.09536	2.13307
0.196231	0.26015	2.13307	2.16957
0.26015	0.297941	2.09536	2.16957
0.297941	0.337253	2.09536	2.16957
0.196231	0.26533	2.16957	2.21403
0.196231	0.26533	2.21403	2.2759
0.26533	0.337253	2.16957	2.21229
0.26533	0.337253	2.21229	2.2759
0.337253	0.376639	1.95036	2.03035
0.376639	0.417997	1.95036	2.03035
0.337253	0.374894	2.03035	2.09722
0.374894	0.417997	2.03035	2.09722
0.417997	0.461207	1.95036	2.02765
0.461207	0.513171	1.95036	2.02765
0.417997	0.460534	2.02765	2.09722
0.460534	0.513171	2.02765	2.09722
0.337253	0.3779	2.09722	2.17219
0.3779	0.416817	2.09722	2.17219
0.416817	0.460654	2.09722	2.17219
0.460654	0.513171	2.09722	2.17219
0.337253	0.422328	2.17219	2.2168
0.337253	0.422328	2.2168	2.2759
0.422328	0.513171	2.17219	2.21799
0.422328	0.513171	2.21799	2.2759
0.513171	0.567625	1.95036	2.0326
0.567625	0.620906	1.95036	2.0326
0.513171	0.562851	2.0326	2.10819
0.562851	0.620906	2.0326	2.10819
0.620906	0.667675	1.95036	2.03508
0.667675	0.720365	1.95036	2.03508
0.620906	0.667365	2.03508	2.10819
0.667365	0.720365	2.03508	2.10819
0.513171	0.571087	2.10819	2.17808
0.571087	0.631459	2.10819	2.17808
0.513171	0.571812	2.17808	2.2759
0.571812	0.631459	2.17808	2.2759
0.631459	0.674558	2.10819	2.18106
0.674558	0.720365	2.10819	2.18106
0.631459	0.720365	2.18106	2.22512
0.631459	0.720365	2.22512	2.2759
0.720365	0.803472	1.95036	2.02039
0.720365	0.803472	2.02039	2.06716
0.803472	0.869165	1.95036	2.01313
0.803472	0.869165	2.01313	2.06716
0.720365	0.7981	2.06716	2.10605
0.720365	0.7981	2.10605	2.14588
0.7981	0.869165	2.06716	2.11063
0.7981	0.869165	2.11063	2.14588
0.869165	0.920643	1.95036	2.00328
0.920643	0.949693	1.95036	2.00328
0.869165	0.918467	2.00328	2.05907
0.918467	0.949693	2.00328	2.05907
0.869165	0.915776	2.05907	2.10659
0.915776	0.949693	2.05907	2.10659
0.869165	0.917176	2.10659	2.14588
0.917176	0.949693	2.10659	2.14588
0.720365	0.764423	2.14588	2.20634
0.764423	0.809489	2.14588	2.20634
0.720365	0.769005	2.20634	2.2759
0.769005	0.809489	2.20634	2.2759
0.809489	0.873167	2.14588	2.17781
0.809489	0.873167	2.17781	2.21014
0.809489	0.873167	2.21014	2.24212
0.809489	0.873167	2.24212	2.2759
0.873167	0.914729	2.14588	2.1855
0.873167	0.914729	2.1855	2.21672
0.914729	0.949693	2.14588	2.18295
0.914729	0.949693	2.18295	2.21672
0.873167	0.917009	2.21672	2.24633
0.873167	0.917009	2.24633	2.2759
0.917009	0.949693	2.21672	2.24514
0.917009	0.949693	2.24514	2.2759
0.949693	0.982212	1.95036	1.97661
0.949693	0.982212	1.97661	2.00588
0.982212	1.01652	1.95036	2.00588
1.01652	1.06451	1.95036	2.00588
0.949693	0.980332	2.00588	2.042
0.949693	0.980332	2.042	2.07576
0.980332	1.01124	2.00588	2.07576
1.01124	1.06451	2.00588	2.07576
1.06451	1.1161	1.95036	2.00923
1.1161	1.16312	1.95036	2.00923
1.06451	1.11783	2.00923	2.07576
1.11783	1.16312	2.00923	2.07576
1.16312	1.20415	1.95036	2.01212
1.20415	1.24069	1.95036	2.01212
1.16312	1.20426	2.01212	2.07576
1.20426	1.24069	2.01212	2.07576
0.949693	0.969612	2.07576	2.12967
0.969612	1.00699	2.07576	2.12967
0.949693	0.968388	2.12967	2.18463
0.968388	1.00699	2.12967	2.18463
0.949693	0.967706	2.18463	2.23257
0.967706	1.00699	2.18463	2.23257
0.949693	0.967014	2.23257	2.2759
0.967014	1.00699	2.23257	2.2759
1.00699	1.08646	2.07576	2.14995
1.08646	1.14538	2.07576	2.14995
1.00699	1.06378	2.14995	2.2759
1.06378	1.14538	2.14995	2.2759
1.14538	1.19939	2.07576	2.14456
1.19939	1.24069	2.07576	2.14456
1.14538	1.24069	2.14456	2.19376
1.14538	1.24069	2.19376	2.2759
0.0779209	0.179062	2.2759	2.34944
0.179062	0.31291	2.2759	2.34944
0.0779209	0.194083	2.34944	2.52084
0.194083	0.31291	2.34944	2.52084
0.31291	0.448415	2.2759	2.35663
0.31291	0.448415	2.35663	2.52084
0.448415	0.595153	2.2759	2.35343
0.448415	0.595153	2.35343	2.52084
0.595153	0.70012	2.2759	2.37147
0.70012	0.763319	2.2759	2.37147
0.595153	0.703343	2.37147	2.52084
0.703343	0.763319	2.37147	2.52084
0.763319	0.840031	2.2759	2.32126
0.763319	0.840031	2.32126	2.3788
0.763319	0.840031	2.3788	2.44855
0.763319	0.840031	2.44855	2.52084
0.840031	0.880776	2.2759	2.32828
0.880776	0.909879	2.2759	2.32828
0.909879	0.947541	2.2759	2.30217
0.909879	0.947541	2.30217	2.32828
0.840031	0.884634	2.32828	2.38642
0.884634	0.911286	2.32828	2.38642
0.911286	0.947541	2.32828	2.35482
0.911286	0.947541	2.35482	2.38642
0.840031	0.885631	2.38642	2.45393
0.885631	0.914089	2.38642	2.45393
0.914089	0.947541	2.38642	2.42082
0.914089	0.947541	2.42082	2.45393
0.840031	0.887826	2.45393	2.52084
0.887826	0.915262	2.45393	2.52084
0.915262	0.947541	2.45393	2.48724
0.915262	0.947541	2.48724	2.52084
0.0779209	0.277598	2.52084	2.73471
0.277598	0.456808	2.52084	2.73471
0.456808	0.630585	2.52084	2.73471
0.630585	0.733693	2.52084	2.73471
0.733693	0.831161	2.52084	2.61613
0.831161	0.872083	2.52084	2.61613
0.733693	0.830265	2.61613	2.73471
0.830265	0.872083	2.61613	2.73471
0.0779209	0.312347	2.73471	2.96558
0.312347	0.599949	2.73471	2.96558
0.0779209	0.3119	2.96558	3.32737
0.3119	0.599949	2.96558	3.32737
0.599949	0.815952	2.73471	2.86196
0.815952	0.872083	2.73471	2.86196
0.599949	0.872083	2.86196	2.95164
0.599949	0.872083	2.95164	3.32737
0.872083	0.921106	2.52084	2.56191
0.921106	0.947541	2.52084	2.56191
0.872083	0.919978	2.56191	2.60208
0.919978	0.947541	2.56191	2.60208
0.872083	0.922586	2.60208	2.64327
0.922586	0.947541	2.60208	2.64327
0.872083	0.923653	2.64327	2.68825
0.923653	0.947541	2.64327	2.68825
0.872083	0.921857	2.68825	2.73433
0.921857	0.947541	2.68825	2.73433
0.872083	0.926501	2.73433	2.78557
0.926501	0.947541	2.73433	2.78557
0.872083	0.922892	2.78557	2.84175
0.922892	0.947541	2.78557	2.84175
0.872083	0.947541	2.84175	2.87024
0.872083	0.947541	2.87024	3.32737
0.947541	0.966231	2.2759	2.31277
0.966231	1.00213	2.2759	2.31277
0.947541	0.967874	2.31277	2.34476
0.967874	1.00213	2.31277	2.34476
0.947541	0.967172	2.34476	2.38086
0.967172	1.00213	2.34476	2.38086
0.947541	0.970021	2.38086	2.41581
0.970021	1.00213	2.38086	2.41581
0.947541	0.969432	2.41581	2.44953
0.969432	1.00213	2.41581	2.44953
0.947541	0.969098	2.44953	2.48635
0.969098	1.00213	2.44953	2.48635
0.947541	0.967089	2.48635	2.52293
0.967089	1.00213	2.48635	2.52293
0.947541	0.969168	2.52293	2.5565
0.969168	1.00213	2.52293	2.5565
1.00213	1.03909	2.2759	2.36867
1.03909	1.10356	2.2759	2.36867
1.00213	1.04207	2.36867	2.43842
1.04207	1.10356	2.36867	2.43842
1.10356	1.17228	2.2759	2.37352
1.17228	1.24069	2.2759	2.37352
1.10356	1.17699	2.37352	2.43842
1.17699	1.24069	2.37352	2.43842
1.00213	1.05207	2.43842	2.49888
1.00213	1.05207	2.49888	2.5565
1.05207	1.12249	2.43842	2.49722
1.05207	1.12249	2.49722	2.5565
1.12249	1.18678	2.43842	2.50446
1.12249	1.18678	2.50446	2.5565
1.18678	1.24069	2.43842	2.50248
1.18678	1.24069	2.50248	2.5565
0.947541	0.972266	2.5565	2.58526
0.947541	0.972266	2.58526	2.61522
0.972266	1.02516	2.5565	2.58507
0.972266	1.02516	2.58507	2.61522
0.947541	0.973737	2.61522	2.64386
0.947541	0.973737	2.64386	2.67442
0.973737	1.02516	2.61522	2.64462
0.973737	1.02516	2.64462	2.67442
1.02516	1.0713	2.5565	2.61775
1.0713	1.1242	2.5565	2.61775
1.02516	1.06831	2.61775	2.67442
1.06831	1.1242	2.61775	2.67442
1.1242	1.19259	2.5565	2.60696
1.19259	1.24069	2.5565	2.60696
1.1242	1.16293	2.60696	2.67442
1.16293	1.24069	2.60696	2.67442
0.947541	0.98053	2.67442	2.6944
0.947541	0.98053	2.6944	2.71772
0.947541	0.98053	2.71772	2.7405
0.947541	0.98053	2.7405	2.76441
0.947541	0.98053	2.76441	2.7888
0.947541	0.98053	2.7888	2.81296
0.947541	0.98053	2.81296	2.83724
0.947541	0.98053	2.83724	3.32737
0.98053	1.01861	2.67442	2.71133
0.98053	1.01861	2.71133	2.75104
0.98053	1.01861	2.75104	2.79262
0.98053	1.01861	2.79262	3.32737
1.01861	1.05588	2.67442	2.73395
1.01861	1.05588	2.73395	3.32737
1.05588	1.08908	2.67442	3.32737
1.08908	1.24069	2.67442	3.32737
1.24069	1.28192	1.95036	1.99949
1.28192	1.32552	1.95036	1.99949
1.24069	1.28506	1.99949	2.0479
1.28506	1.32552	1.99949	2.0479
1.32552	1.36216	1.95036	2.00261
1.36216	1.3961	1.95036	2.00261
1.32552	1.3644	2.00261	2.0479
1.3644	1.3961	2.00261	2.0479
1.24069	1.29049	2.0479	2.09303
1.29049	1.33097	2.0479	2.09303
1.24069	1.28821	2.09303	2.1458
1.28821	1.33097	2.09303	2.1458
1.33097	1.36693	2.0479	2.09409
1.36693	1.3961	2.0479	2.09409
1.33097	1.36675	2.09409	2.1458
1.36675	1.3961	2.09409	2.1458
1.3961	1.42503	1.95036	2.00384
1.42503	1.45005	1.95036	2.00384
1.45005	1.49372	1.95036	1.9772
1.45005	1.49372	1.9772	2.00384
1.3961	1.42647	2.00384	2.05319
1.42647	1.44985	2.00384	2.05319
1.44985	1.49372	2.00384	2.02895
1.44985	1.49372	2.02895	2.05319
1.3961	1.42725	2.05319	2.09802
1.42725	1.45213	2.05319	2.09802
1.3961	1.42674	2.09802	2.1458
1.42674	1.45213	2.09802	2.1458
1.45213	1.49372	2.05319	2.07799
1.45213	1.49372	2.07799	2.09984
1.45213	1.49372	2.09984	2.12299
1.45213	1.49372	2.12299	2.1458
1.49372	1.52924	1.95036	1.98074
1.49372	1.52924	1.98074	2.00703
1.52924	1.55703	1.95036	1.98128
1.52924	1.55703	1.98128	2.00703
1.49372	1.52864	2.00703	2.03479
1.49372	1.52864	2.03479	2.05674
1.52864	1.55703	2.00703	2.03243
1.52864	1.55703	2.03243	2.05674
1.55703	1.58256	1.95036	1.98036
1.58256	1.60457	1.95036	1.98036
1.55703	1.58258	1.98036	2.00754
1.58258	1.60457	1.98036	2.00754
1.55703	1.58331	2.00754	2.03365
1.58331	1.60457	2.00754	2.03365
1.55703	1.58209	2.03365	2.05674
1.58209	1.60457	2.03365	2.05674
1.49372	1.52734	2.05674	2.0788
1.49372	1.52734	2.0788	2.10272
1.52734	1.55586	2.05674	2.07911
1.52734	1.55586	2.07911	2.10272
1.49372	1.52815	2.10272	2.1247
1.49372	1.52815	2.1247	2.1458
1.52815	1.55586	2.10272	2.12551
1.52815	1.55586	2.12551	2.1458
1.55586	1.58139	2.05674	2.08043
1.55586	1.58139	2.08043	2.10109
1.58139	1.60457	2.05674	2.0792
1.58139	1.60457	2.0792	2.10109
1.55586	1.58233	2.10109	2.12465
1.55586	1.58233	2.12465	2.1458
1.58233	1.60457	2.10109	2.12471
1.58233	1.60457	2.12471	2.1458
1.24069	1.31182	2.1458	2.19108
1.24069	1.31182	2.19108	2.25277
1.31182	1.36315	2.1458	2.1906
1.31182	1.36315	2.1906	2.25277
1.36315	1.40041	2.1458	2.19061
1.40041	1.43195	2.1458	2.19061
1.36315	1.40146	2.19061	2.25277
1.40146	1.43195	2.19061	2.25277
1.43195	1.48137	2.1458	2.17034
1.43195	1.48137	2.17034	2.1955
1.48137	1.51653	2.1458	2.1705
1.48137	1.51653	2.1705	2.1955
1.43195	1.48291	2.1955	2.22414
1.43195	1.48291	2.22414	2.25277
1.48291	1.51653	2.1955	2.22252
1.48291	1.51653	2.22252	2.25277
1.51653	1.54268	2.1458	2.17024
1.51653	1.54268	2.17024	2.19629
1.54268	1.56755	2.1458	2.17026
1.54268	1.56755	2.17026	2.19629
1.56755	1.58611	2.1458	2.17103
1.58611	1.60457	2.1458	2.17103
1.56755	1.58679	2.17103	2.19629
1.58679	1.60457	2.17103	2.19629
1.51653	1.54484	2.19629	2.22585
1.54484	1.56772	2.19629	2.22585
1.51653	1.54447	2.22585	2.25277
1.54447	1.56772	2.22585	2.25277
1.56772	1.58693	2.19629	2.22387
1.58693	1.60457	2.19629	2.22387
1.56772	1.58716	2.22387	2.25277
1.58716	1.60457	2.22387	2.25277
1.24069	1.3045	2.25277	2.34861
1.3045	1.34612	2.25277	2.34861
1.24069	1.29988	2.34861	2.41377
1.29988	1.34612	2.34861	2.41377
1.34612	1.40578	2.25277	2.30632
1.34612	1.40578	2.30632	2.34841
1.34612	1.40578	2.34841	2.38215
1.34612	1.40578	2.38215	2.41377
1.24069	1.29775	2.41377	2.47045
1.29775	1.34008	2.41377	2.47045
1.34008	1.37127	2.41377	2.47045
1.37127	1.40578	2.41377	2.47045
1.24069	1.28412	2.47045	2.53281
1.24069	1.28412	2.53281	3.32737
1.28412	1.31306	2.47045	3.32737
1.31306	1.40578	2.47045	3.32737
1.40578	1.45051	2.25277	2.29823
1.45051	1.48127	2.25277	2.29823
1.40578	1.44781	2.29823	2.33799
1.44781	1.48127	2.29823	2.33799
1.40578	1.44677	2.33799	2.37069
1.44677	1.48127	2.33799	2.37069
1.40578	1.48127	2.37069	2.39203
1.40578	1.48127	2.39203	3.32737
1.48127	1.52232	2.25277	2.27963
1.48127	1.52232	2.27963	2.30587
1.48127	1.52232	2.30587	2.32632
1.48127	1.52232	2.32632	3.32737
1.52232	1.54688	2.25277	2.28429
1.52232	1.54688	2.28429	3.32737
1.54688	1.56183	2.25277	3.32737
1.56183	1.60457	2.25277	3.32737
1.60457	1.63484	1.95036	1.96879
1.60457	1.63484	1.96879	1.98705
1.63484	1.66123	1.95036	1.96923
1.63484	1.66123	1.96923	1.98705
1.60457	1.63387	1.98705	2.00619
1.60457	1.63387	2.00619	2.02341
1.63387	1.66123	1.98705	2.00534
1.63387	1.66123	2.00534	2.02341
